bids_name	NumberOfShells	bValues	bValuesEstimation	bdiffs_max	bdiffs_mean	bdiffs_median	bdiffs_min	efc_shell01	efc_shell02	fa_degenerate	fa_nans	fber_shell01	fber_shell02	fd_mean	fd_num	fd_perc	ndc	sigma_cc	sigma_pca	sigma_piesno	snr_cc_shell0	snr_cc_shell1_best	snr_cc_shell1_worst	spikes_global	spikes_slice_i	spikes_slice_j	spikes_slice_k	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_fg_k	summary_fg_mad	summary_fg_mean	summary_fg_median	summary_fg_n	summary_fg_p05	summary_fg_p95	summary_fg_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv
sub-136_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0315	0.0169	0.0173	0.0026	0.2958	0.4648	0.0	0.0	96195.5625	6404.8174	2.5267	64	98.46153846153847	0.7794	1515.2195	514.8092	21.0021	5.86	37.97	37.97	1135.74	7190.33	5926.54	4341.01	121.8821	93.4039	574.606	63.0	931019.0	0.0	2226.0	1730.528	0.4651	5092.7386	10676.536	9673.0	183093.0	0.0	26089.0	7368.7172	14.9807	1790.9835	9181.3773	8846.0	39480.0	5979.0	13171.0	2874.5342
sub-137_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3603	0.2272	0.2329	0.0439	0.3234	0.4342	0.0	0.0	35344.1445	168472.1094	28.1944	64	98.46153846153847	0.8121	37.0651	10.5486	0.4941	5.63	5.61	5.61	1280.03	7398.9	6195.21	4527.87	178.9646	1.4826	16.2807	1.0	931555.0	0.0	52.0	77.5385	5.0613	128.9864	425.5408	281.0	182557.0	125.0	1224.0	353.7508	63.9668	48.9259	244.6892	236.0	20113.0	148.0	338.0	94.9928
sub-138_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.1172	0.0426	0.0339	0.0056	0.2931	0.4434	0.0	0.0	231035.8281	11830.9736	3.5087	64	98.46153846153847	0.8805	1509.2891	408.3346	25.6057	6.05	8.11	8.11	1172.87	6840.36	6331.31	4328.8	117.7687	114.1604	535.5915	77.0	926852.0	0.0	2190.0	1882.2588	0.6227	5224.6902	9908.573	9316.0	187260.0	0.0	25841.0	7443.031	12.2954	1976.3088	9508.027	9239.0	23839.0	5874.0	13310.0	2942.8623
sub-139_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0237	0.0109	0.0102	0.0013	0.3216	0.4608	0.0	0.0	304897.1562	98072.7031	2.5044	64	98.46153846153847	0.8366	2056.3693	487.3664	166.3767	4.6	2.49	2.49	1345.91	6877.47	6780.26	4342.89	98.2988	0.0	643.968	0.0	929125.0	0.0	2651.0	1815.4288	-0.1937	6367.7765	11583.5498	11490.0	184987.0	0.0	27396.0	8057.6524	5.7632	2431.4676	12392.1035	11994.0	28417.0	7827.0	18557.0	3661.6016
sub-13_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0177	0.0068	0.0058	0.0005	0.3314	0.4726	0.0	0.0	356807.1562	114343.6484	1.4849	64	98.46153846153847	0.9023	2029.6824	491.6154	190.353	4.93	4.75	4.75	1446.99	7709.98	6907.52	4623.65	131.0843	0.0	515.3842	0.0	899043.0	0.0	2162.0	1621.1198	0.836	4381.0896	11023.1584	10017.0	215069.0	0.0	25729.0	6918.2724	11.3589	2029.6824	10045.572	9801.0	48792.0	6558.0	13981.0	2786.4549
sub-14_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3725	0.2522	0.2673	0.0064	0.3142	0.4248	0.0	0.0	-1.0	822136.625	15.7142	64	98.46153846153847	0.5517	47.4433	10.7389	0.5708	5.54	6.22	6.22	1262.13	6506.29	6085.62	4236.78	340.7782	0.0	11.1816	0.0	930898.0	0.0	42.0	57.5869	6.1129	117.1256	387.4257	265.0	183214.0	89.0	1123.0	322.3393	57.2375	48.9259	255.2271	241.0	26081.0	142.0	351.0	131.3435
sub-15_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.1742	0.0879	0.085	0.0133	0.3543	0.4391	0.0	0.0	35621.168	200091.0938	8.2854	64	98.46153846153847	0.8051	56.3389	9.8188	0.5138	5.39	5.21	5.21	1541.79	7450.16	7047.16	4786.1	109.3087	1.4826	23.0602	1.0	905857.0	0.0	75.0	104.4161	4.1094	137.882	440.3579	293.0	208255.0	124.0	1203.0	352.2397	29.8761	60.7867	268.0638	249.0	27582.0	94.0	480.0	166.9224
sub-16_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3486	0.1702	0.1431	0.013	0.3607	0.4745	0.0	0.0	32422.2617	88255.4453	39.6111	31	96.875	0.9074	35.5825	11.3581	4.4023	6.43	5.79	5.79	2327.58	14612.53	14120.66	9681.7	161.7234	1.4826	16.1195	1.0	895972.0	0.0	59.0	59.8665	8.708	118.6082	393.9405	266.0	218140.0	134.0	1085.0	320.0315	67.1005	40.0303	239.357	228.0	43922.0	163.0	327.0	88.6194
sub-17_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3716	0.0881	0.1019	0.0108	0.3091	0.4219	0.0	0.0	-1.0	350688.2812	15.6374	64	98.46153846153847	0.6406	45.9607	10.8761	0.0	5.66	6.82	6.82	1148.79	6552.25	6046.73	4008.6	411.2268	0.0	12.0724	0.0	934228.0	0.0	48.0	62.4936	4.7097	109.7126	410.4105	273.0	179884.0	94.0	1259.0	351.1527	85.8615	37.0651	253.6435	245.0	38105.0	181.0	329.0	78.3442
sub-18_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.2574	0.0995	0.1202	0.0083	0.327	0.4366	0.0	0.0	-1.0	201872.7969	12.5924	64	98.46153846153847	0.8599	29.652	11.0317	0.5972	7.8	7.62	7.62	1337.79	6995.9	6746.68	4432.09	421.9853	0.0	12.6063	0.0	911034.0	0.0	51.0	61.2747	5.5499	131.9516	425.9313	279.0	203078.0	111.0	1259.0	363.8689	47.7107	45.9607	248.0448	233.0	28129.0	166.0	355.0	92.8008
sub-19_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3359	0.2141	0.2233	0.0311	0.3493	0.4561	0.0	0.0	-1.0	444149.0312	29.1708	64	98.46153846153847	0.2909	38.5477	12.7553	4.9151	6.35	6.8	6.8	1371.14	7347.64	6730.77	4366.36	242.1568	0.0	16.1236	0.0	912651.0	0.0	61.0	67.9137	12.6163	115.643	382.6554	275.0	201461.0	126.0	1057.0	307.41	89.0689	41.5129	251.7256	236.0	45357.0	172.0	353.0	110.8866
sub-20_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3641	0.2244	0.2343	0.0045	0.3358	0.435	0.0	0.0	-1.0	210006.375	38.1231	64	98.46153846153847	0.9109	57.8215	12.6406	0.6519	6.02	4.4	4.4	1299.66	7246.89	6569.92	4609.56	221.2908	0.0	17.7307	0.0	919784.0	0.0	73.0	70.0917	4.2292	151.2254	489.6938	319.0	194328.0	138.0	1397.0	405.0978	60.8505	50.4085	298.7912	276.0	32828.0	195.0	420.0	144.7698
sub-21_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3919	0.2329	0.2217	0.0349	0.3014	0.4043	0.0	0.0	-1.0	969319.375	40.2438	64	98.46153846153847	0.5952	53.3737	11.866	0.6653	5.89	5.8	5.8	1111.79	6347.21	5852.3	3848.03	257.5192	0.0	11.4431	0.0	947651.0	0.0	45.0	55.6191	10.9535	124.5386	408.5218	285.0	166461.0	111.0	1163.0	343.4436	52.4084	47.4433	281.5816	255.0	28922.0	181.0	415.0	158.4948
sub-22_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3796	0.2572	0.2608	0.0138	0.2982	0.3963	0.0	0.0	-1.0	1090880.75	38.1193	64	98.46153846153847	0.659	32.6172	8.9653	0.4861	6.7	5.76	5.76	1169.61	6805.01	5725.04	3853.67	1105.4036	0.0	10.2363	0.0	940310.0	0.0	43.0	61.7615	13.3893	108.23	369.7933	256.0	173802.0	101.0	1082.0	321.9352	61.0127	42.9955	241.4979	227.0	30075.0	164.0	339.0	94.2069
sub-23_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3814	0.2619	0.2875	0.0148	0.3136	0.417	0.0	0.0	-1.0	1848165.25	21.8787	64	98.46153846153847	0.7984	50.4085	15.0516	0.8482	7.16	5.99	5.99	1161.86	6817.38	6101.53	4288.42	734.7583	0.0	19.0147	0.0	932177.0	0.0	74.0	102.3073	5.7107	145.295	516.6775	343.0	181935.0	145.0	1599.0	445.6629	71.8834	53.3737	312.028	296.0	47688.0	194.0	430.0	139.92
sub-24_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3969	0.2403	0.2609	0.0513	0.305	0.4063	0.0	0.0	24035.4375	387533.875	46.9439	64	98.46153846153847	0.2084	40.0303	10.8141	0.6041	5.92	6.21	6.21	1196.8	6686.58	5933.61	3764.46	623.3131	1.4826	12.161	1.0	940882.0	0.0	51.0	59.4031	6.0442	126.0212	419.7203	283.0	173230.0	99.0	1239.0	363.0335	24.4381	45.9607	264.5959	254.0	28130.0	180.0	370.0	80.4951
sub-25_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3762	0.1518	0.1283	0.0033	0.312	0.4171	0.0	0.0	-1.0	454118.125	34.3333	64	98.46153846153847	0.6721	42.2542	10.7481	0.5757	5.62	5.99	5.99	1198.87	6458.57	5758.63	3998.27	273.7387	0.0	10.8754	0.0	940918.0	0.0	43.0	51.8609	11.1827	109.7126	346.5401	251.0	173194.0	76.0	931.0	288.4927	59.3344	41.5129	238.0365	225.0	37370.0	157.0	341.0	95.9678
sub-26_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.2434	0.1298	0.1746	0.0038	0.3116	0.4109	0.0	0.0	-1.0	581711.3125	34.3453	64	98.46153846153847	0.6636	47.4433	11.3381	0.7237	5.68	9.02	9.02	1205.26	6661.84	5816.95	3847.09	276.2779	0.0	12.2756	0.0	941599.0	0.0	51.0	55.7477	13.3729	140.8472	429.9675	300.0	172513.0	118.0	1175.0	348.4069	61.1085	50.4085	283.2578	263.0	35234.0	188.0	406.0	131.0912
sub-27_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3804	0.1808	0.1762	0.0162	0.3232	0.439	0.0	0.0	22855.2754	98068.2031	44.0634	64	98.46153846153847	0.9286	42.9955	11.4787	0.6391	5.57	5.33	5.33	1289.0	6971.15	6630.02	4447.12	166.6331	1.4826	16.852	1.0	924324.0	0.0	63.0	75.2719	5.7466	155.6732	468.3045	292.0	189788.0	137.0	1359.0	406.7087	54.0656	40.0303	234.6259	222.0	35069.0	161.0	326.0	80.6382
sub-28_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0263	0.012	0.0121	0.0026	0.3194	0.4378	0.0	0.0	1118944.75	267272.6562	1.9665	64	98.46153846153847	0.6337	2741.3315	490.0051	26.8968	3.99	4.28	4.28	1335.37	7052.46	6377.26	4247.11	122.7731	0.0	495.6581	0.0	922495.0	0.0	2331.0	1610.1196	0.4695	4649.4406	11850.4246	11095.0	191617.0	0.0	25969.0	7015.2411	10.6075	1909.5917	11017.4091	10694.0	45267.0	7476.0	15438.0	3116.2509
sub-29_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.382	0.2061	0.21	0.0812	0.3147	0.4014	0.0	0.0	-1.0	1784709.375	33.2352	64	98.46153846153847	0.5237	40.0303	9.6649	0.5885	6.73	8.0	8.0	1251.11	6612.34	6308.33	4088.42	265.9697	0.0	12.4201	0.0	932354.0	0.0	50.0	63.6669	9.356	118.6082	385.4332	275.0	181758.0	96.0	1080.0	323.6935	65.8369	45.9607	259.811	246.0	41669.0	178.0	364.0	91.8777
sub-30_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.3765	0.1845	0.1842	0.0216	0.3286	0.4337	0.0	0.0	-1.0	965823.3125	32.8568	64	98.46153846153847	0.3712	35.5825	11.1569	0.0	6.39	6.92	6.92	1340.84	7609.23	6181.07	4389.84	257.8176	0.0	12.3881	0.0	914921.0	0.0	47.0	63.0689	8.8561	115.643	363.6353	253.0	199191.0	84.0	1008.0	306.224	109.2557	37.0651	235.3182	222.0	27438.0	157.0	334.0	92.5187
sub-31_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.407	0.2304	0.2115	0.084	0.3496	0.4487	0.0	0.0	-1.0	192261.8438	51.3974	64	98.46153846153847	0.8485	40.0303	10.0453	3.9856	6.93	6.24	6.24	1484.67	7798.36	7241.59	4727.88	150.8358	0.0	16.9779	0.0	895095.0	0.0	62.0	75.1546	9.0658	126.0212	417.8893	278.0	219017.0	124.0	1179.0	353.205	65.0909	47.4433	263.5016	246.0	49327.0	178.0	372.0	106.5857
sub-32_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0278	0.0177	0.0189	0.0015	0.3071	0.448	0.0	0.0	459029.75	39892.6836	2.043	64	98.46153846153847	0.9306	1319.516	442.7844	20.8949	7.16	7.24	7.24	1248.46	6951.71	6663.6	4502.52	103.8345	93.4039	556.9	63.0	919491.0	0.0	2531.0	1785.9545	0.4528	4879.2439	10900.5668	10193.0	194621.0	0.0	26272.0	7375.2181	14.0358	1688.6839	10262.9811	10003.0	38208.0	7088.0	13927.0	2803.746
sub-33_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0334	0.0204	0.0204	0.0017	0.3013	0.4244	0.0	0.0	2202026.25	436662.0625	2.3135	64	98.46153846153847	0.259	2244.6598	456.1728	21.2616	4.37	3.99	3.99	1188.47	6624.72	5875.28	4013.3	164.8453	0.0	410.7777	0.0	940933.0	0.0	1828.0	1448.606	1.1168	4019.3346	10907.386	9904.0	173179.0	0.0	24793.0	6577.9188	10.6513	1962.9653	9713.1552	9589.0	24954.0	5741.0	13501.0	2953.2587
sub-34_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0255	0.0133	0.0129	0.0027	0.2932	0.4259	0.0	0.0	2910752.0	745598.5625	1.6075	64	98.46153846153847	0.5518	1825.0833	426.2945	22.5854	5.41	4.34	4.34	1155.7	6928.73	5915.94	4047.1	204.3101	0.0	369.8874	0.0	931509.0	0.0	1710.0	1291.1125	0.466	4873.3135	11016.5388	9649.0	182603.0	0.0	26615.0	7346.4139	12.4197	1832.4963	9658.692	9303.0	37459.0	6430.0	13754.0	2819.0651
sub-35_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0359	0.0148	0.0153	0.0011	0.3126	0.4521	0.0	0.0	599122.0	93830.0859	2.088	64	98.46153846153847	0.5888	1642.7233	450.1022	21.4517	5.91	6.94	6.94	1286.38	7284.01	6615.88	4525.99	114.7064	0.0	566.1889	0.0	913883.0	0.0	2607.0	1785.076	0.6178	4929.6524	10427.3395	9586.0	200229.0	0.0	25759.0	7285.2873	13.8938	1742.0576	9875.4823	9586.0	35476.0	6586.0	13760.0	2830.082
sub-36_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0454	0.0319	0.0335	0.0061	0.3302	0.4732	0.0	0.0	403221.7812	32728.4355	2.0914	64	98.46153846153847	0.809	1823.6007	456.8987	192.6293	5.78	6.36	6.36	1504.1	8063.49	6836.82	4599.23	104.647	93.4039	591.203	63.0	900290.0	0.0	2457.0	1794.3797	0.2765	5180.2122	11226.5076	10282.0	213822.0	0.0	26835.0	7530.6077	9.3804	2111.2256	10560.9521	10215.0	41299.0	6854.0	15129.0	3091.5197
sub-37_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0667	0.0297	0.0276	0.0061	0.3166	0.4358	0.0	0.0	4788153.0	1249839.875	2.3504	64	98.46153846153847	0.6222	2121.6038	452.8752	20.5052	5.04	9.08	9.08	1289.84	7147.91	6195.21	4281.85	167.6445	0.0	396.543	0.0	914962.0	0.0	1927.0	1377.6534	1.3706	3687.2317	10699.231	9822.0	199150.0	0.0	24307.0	6406.5224	13.341	1841.392	10053.2024	9760.0	46219.0	6900.0	13863.0	2801.7432
sub-38_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0344	0.0196	0.0206	0.0038	0.2874	0.4156	0.0	0.0	2281250.25	501462.625	2.1415	64	98.46153846153847	0.8583	1580.454	375.5077	19.5629	6.24	14.77	14.77	1128.93	6320.7	6248.23	4059.31	149.2993	0.0	431.7888	0.0	934648.0	0.0	2014.0	1523.6238	0.7002	4573.8278	10429.4972	9780.0	179464.0	0.0	25194.0	7093.6431	14.1792	1669.4101	10021.414	9662.0	32707.0	6995.0	13932.0	2894.595
sub-39_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0211	0.0092	0.0086	0.0013	0.275	0.4111	0.0	0.0	601296.125	63712.6055	1.993	64	98.46153846153847	0.4877	1432.1937	423.1637	20.3567	6.36	8.05	8.05	1023.43	6108.6	5449.31	3756.01	146.2742	90.4387	444.6085	61.0	960830.0	0.0	2052.0	1580.5092	0.4606	5101.6342	10667.415	9777.0	153282.0	0.0	26075.0	7376.5452	14.8448	1610.106	9940.2261	9656.0	22913.0	6941.0	13641.0	2755.5062
sub-40_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0409	0.0185	0.0169	0.0016	0.3118	0.4185	0.0	0.0	1254205.5	744098.25	1.8561	64	98.46153846153847	0.6047	1927.3829	426.0398	20.726	5.52	6.0	6.0	1191.07	6432.06	6071.48	3843.34	148.3642	0.0	435.9744	0.0	945336.0	0.0	1918.0	1606.3828	0.9559	4040.091	11349.6418	10215.0	168776.0	0.0	25507.0	6681.8776	12.8304	1746.5054	10115.2854	9783.0	40593.0	7118.0	13868.0	2742.8248
sub-41_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.064	0.0244	0.0223	0.0034	0.2966	0.4195	0.0	0.0	4721553.0	771122.75	2.284	64	98.46153846153847	0.7013	2029.6824	473.7448	30.1251	5.3	18.41	18.41	1244.03	6539.88	6029.06	3853.67	193.3187	0.0	388.1486	0.0	938612.0	0.0	1916.0	1267.5091	0.1612	5146.1123	11864.7133	11322.0	175500.0	0.0	26751.0	7456.0283	9.3253	2035.6128	11544.4079	11231.0	14263.0	7577.0	15885.0	3119.0524
sub-42_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0229	0.0142	0.0144	0.003	0.3083	0.4112	0.0	0.0	4212935.5	2005545.875	1.6445	64	98.46153846153847	0.2065	1528.5629	401.6953	18.9246	7.5	8.52	8.52	1242.76	6792.63	5809.88	3941.93	164.6725	0.0	405.5623	0.0	938576.0	0.0	1948.0	1452.0775	0.8239	4078.6387	11491.0486	10607.0	175536.0	0.0	24999.0	6644.6301	14.4575	1530.0455	10524.2615	10149.0	40320.0	7681.0	14333.0	2818.791
sub-43_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0564	0.0245	0.0247	0.003	0.328	0.4506	0.0	0.0	555698.0625	126333.8359	1.6291	64	98.46153846153847	0.7431	1492.9804	391.0383	20.3131	6.19	4.49	4.49	1306.0	6978.22	6647.7	4449.93	119.9708	0.0	526.9845	0.0	920030.0	0.0	2331.0	1754.3786	0.7779	4296.5812	11064.0965	9578.0	194082.0	0.0	26148.0	7003.1268	17.7689	1587.867	8980.5727	8633.0	41753.0	6363.0	12538.0	2440.6171
sub-44_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0364	0.0172	0.0167	0.0011	0.3322	0.4798	0.0	0.0	117284.7578	15517.6191	2.1695	64	98.46153846153847	0.7686	1888.8352	445.8191	181.317	5.33	5.46	5.46	1346.25	7487.27	6863.33	4639.61	91.48	100.817	676.682	68.0	908921.0	0.0	2681.0	1977.0263	0.7232	4382.5722	11063.8442	9906.0	205191.0	0.0	26005.0	7046.5517	13.5039	1838.4268	10058.7101	9838.0	37662.0	6877.0	13828.0	2729.0599
sub-45_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0126	0.0053	0.0048	0.0002	0.3365	0.4658	0.0	0.0	266754.5312	71616.2031	2.2523	64	98.46153846153847	0.5896	2012.6325	461.036	174.564	5.47	3.86	3.86	1411.03	7494.34	6638.86	4541.95	124.3778	0.0	545.7074	0.0	912540.0	0.0	2315.0	1595.3223	0.3728	4714.6751	11943.795	10923.0	201572.0	0.0	26616.0	7185.3236	9.7036	1964.4479	10850.7555	10659.0	42147.0	7282.0	14698.0	2801.7448
sub-46_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0772	0.0166	0.0149	0.0033	0.315	0.4691	0.0	0.0	91326.6797	6299.6812	2.5104	64	98.46153846153847	0.911	1836.9441	435.8921	156.3114	5.52	7.16	7.16	1245.06	7119.63	6520.43	4346.64	121.3542	88.9561	560.7829	60.0	919339.0	0.0	2007.0	1804.4089	0.4977	4728.0185	10911.3801	10216.0	194773.0	0.0	26185.0	7317.9352	9.6972	2185.3557	10482.1371	10334.0	29408.0	6731.0	14410.0	2959.7106
sub-47_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0293	0.0195	0.0198	0.0018	0.2884	0.4177	0.0	0.0	1582241.5	515522.3438	2.788	64	98.46153846153847	0.4806	1747.2467	476.7838	22.0989	5.27	15.62	15.62	1140.6	6852.73	6021.99	3904.37	113.1373	0.0	489.5634	0.0	942019.0	0.0	2152.0	1786.1281	0.6726	4392.9504	11146.8386	10230.0	172093.0	0.0	25308.0	6912.7334	13.1191	1796.9139	10414.1688	10029.0	34648.0	7338.0	14606.0	2881.6021
sub-48_run-01_dwi	1	[0.0, 1500.0]	[1500.0]	0.0479	0.0274	0.0287	0.002	0.3089	0.4413	0.0	0.0	709761.25	120115.3203	2.1105	64	98.46153846153847	0.5626	1753.9184	444.2948	10.3035	5.47	5.08	5.08	1215.43	6949.94	6029.06	4200.16	202.5906	0.0	394.6768	0.0	918353.0	0.0	1682.0	1286.4504	0.94	4341.0593	10680.0895	9531.0	195759.0	0.0	25107.0	6764.9207	14.5115	1758.3662	9379.3647	9094.0	39004.0	6291.0	13082.0	2687.4437
